2,15,17,13,26,5,1,1,6,78,136,29,0,0,0,0,5,136,127,42,1,0,0,0,14,24,25,10,5,7,2,0,4,27,37,11,9,0,0,0,9,136,17,0,0,0,0,2,23,136,19,1,0,1,3,2,51,39,6,4,5,32,33,3,15,36,10,3,1,0,1,41,108,58,21,6,6,26,11,22,73,136,136,92,6,8,1,1,6,15,94,136,14,14,11,1,2,25,6,0,1,3,1,34,59,2,3,4,12,102,10,5,19,3,73,64,8,50,6,1,0,11,115,101,0,0,0,0,1
2,4,4,37,19,2,0,0,3,12,4,40,18,9,4,0,5,140,5,3,6,7,3,2,140,72,2,2,77,42,0,0,69,0,11,135,10,1,1,3,0,71,38,110,7,0,0,2,5,140,48,10,26,15,0,0,35,82,13,5,105,65,0,0,15,0,1,15,2,1,5,31,2,98,24,14,1,0,0,19,22,140,90,45,37,26,0,0,30,102,20,24,57,49,0,0,18,0,0,26,4,0,1,2,0,12,26,30,6,0,0,1,1,51,118,108,11,1,0,0,1,140,47,38,19,5,0,0,2
2,2,8,7,0,0,1,37,8,88,8,1,0,0,3,38,36,203,1,0,0,0,0,1,46,57,0,0,0,0,0,7,17,5,13,9,0,0,0,5,6,144,23,2,0,0,0,0,9,203,8,0,0,0,0,0,7,87,1,0,0,0,0,2,9,3,14,14,0,0,0,7,6,144,25,3,0,0,0,1,18,203,13,0,0,0,0,0,6,87,7,4,1,0,0,0,0,24,25,11,0,0,0,2,7,110,23,2,0,0,0,0,10,203,33,0,0,0,0,0,0,66,7,3,0,0,0,0,0
2,2,0,0,0,0,8,56,19,119,4,0,0,0,15,53,40,202,11,0,0,0,0,2,36,46,0,0,0,0,0,12,13,2,12,10,0,0,1,38,9,119,12,1,0,0,2,37,38,202,3,0,0,0,0,1,43,68,0,0,0,0,0,8,19,5,11,9,0,0,0,5,6,142,25,2,0,0,0,0,8,202,13,0,0,0,0,0,4,84,2,0,0,0,0,2,6,3,14,13,0,0,0,5,4,109,22,3,0,0,0,1,12,202,18,0,0,0,0,0,3,65,7,4,1,0,0,0,0
2,10,9,36,9,1,0,1,15,9,5,36,20,13,2,1,5,134,4,3,3,7,4,4,140,75,1,1,39,14,5,4,102,0,16,140,11,3,1,1,0,72,52,122,7,0,0,1,4,140,45,11,19,3,0,0,51,84,20,11,88,18,0,0,17,0,2,20,4,5,9,17,1,118,36,17,0,0,0,10,19,140,108,46,22,4,0,0,15,83,34,28,44,9,0,0,8,0,0,31,4,0,1,1,0,15,39,35,3,0,0,1,1,70,140,77,2,0,0,0,2,135,70,25,14,1,0,0,3
2,69,22,3,2,2,0,0,0,134,90,9,1,0,0,0,1,10,52,26,10,4,0,0,0,8,3,8,58,77,0,0,2,60,28,3,4,2,0,0,0,48,112,67,12,5,0,0,0,132,105,53,3,5,5,6,22,31,5,1,14,80,69,35,20,62,14,1,2,7,1,0,2,76,12,9,13,36,8,9,9,142,44,4,1,3,3,6,26,38,28,17,1,1,38,35,12,61,5,0,0,6,3,26,82,52,4,1,0,6,14,142,142,90,13,1,0,1,34,142,94,13,12,38,13,5,78,82,4
2,1,10,139,9,0,0,0,0,5,9,139,25,0,0,0,1,47,66,139,3,0,0,5,36,139,139,29,0,0,0,3,14,3,7,14,18,9,0,0,0,71,19,22,49,40,1,0,4,139,22,6,6,6,7,31,117,130,74,5,9,10,10,23,29,11,41,28,4,10,2,1,1,88,11,1,7,56,30,19,11,139,96,37,41,8,4,6,15,23,105,69,79,11,2,1,1,65,45,11,1,1,1,2,3,35,19,6,2,1,14,28,12,31,36,48,16,0,1,8,10,14,33,39,25,0,0,0,4
2,14,9,12,3,1,0,4,21,143,49,5,0,0,0,1,8,143,66,0,0,0,0,0,1,14,4,0,0,1,3,3,6,8,7,11,5,6,12,117,51,127,30,4,0,1,31,100,48,143,58,0,0,0,1,6,46,37,3,0,0,0,0,5,18,68,37,0,0,1,9,52,85,25,4,0,0,2,44,143,143,143,6,0,0,0,1,37,143,27,5,0,0,0,2,5,13,54,2,0,0,0,0,15,134,51,1,0,0,0,0,19,94,39,19,0,0,0,0,4,28,16,19,0,0,0,1,0,0
2,1,3,34,7,0,0,0,0,110,29,19,1,0,0,0,18,147,11,0,0,0,0,20,172,3,0,0,0,0,1,53,118,3,2,4,1,0,0,12,18,172,19,0,0,0,0,16,33,172,45,0,0,0,0,6,57,32,1,0,0,0,2,37,24,7,0,0,0,0,0,37,65,93,2,0,0,0,0,53,85,172,6,0,0,0,0,3,85,52,0,0,0,0,6,24,22,12,8,9,2,1,1,5,24,102,17,3,0,0,0,3,14,172,5,0,0,0,0,0,21,49,2,0,0,1,4,3,6
2,4,15,23,34,30,8,6,2,76,133,10,5,1,1,5,12,113,133,0,0,0,0,1,7,27,37,4,2,2,1,5,3,5,0,0,2,19,30,132,54,69,16,0,0,1,52,133,60,133,85,1,0,0,4,8,31,60,71,29,5,0,0,0,0,58,47,8,1,2,13,43,78,11,14,14,5,13,119,79,21,101,56,15,3,2,18,42,25,17,65,129,5,1,0,0,0,23,93,26,3,1,0,0,0,3,53,111,17,5,6,4,0,2,26,96,23,5,4,9,2,0,7,86,13,2,0,0,0
2,11,11,10,25,62,56,12,7,36,9,13,23,31,33,32,36,149,32,2,1,3,4,11,76,39,63,25,0,0,0,2,7,4,4,17,34,36,10,3,2,72,43,44,29,23,22,22,15,149,48,5,0,0,1,13,103,30,8,1,0,0,14,49,42,24,35,13,3,9,10,10,8,68,32,4,4,12,55,127,54,149,54,8,0,0,7,33,93,46,39,25,0,0,12,29,10,29,36,9,8,15,2,1,10,29,114,39,1,0,4,11,11,45,149,104,0,0,1,4,13,4,108,149,0,0,0,0,0
3,0,0,0,12,52,2,0,0,39,3,0,5,67,4,0,3,148,12,0,0,22,25,4,23,11,11,8,10,145,83,2,4,0,0,0,30,59,1,0,0,46,9,1,33,66,1,0,1,148,17,1,2,7,12,3,17,42,1,0,1,117,148,8,12,0,0,0,23,76,5,0,0,47,16,6,38,57,2,0,3,148,50,3,3,1,1,1,21,79,11,0,0,33,109,8,15,0,0,0,54,69,4,0,0,37,38,26,139,40,0,0,0,148,97,12,8,0,0,0,1,75,29,10,1,10,8,0,1
3,0,0,0,28,42,0,0,0,47,1,1,35,49,0,0,11,156,2,1,2,9,30,6,76,35,57,3,0,25,106,15,12,0,0,0,21,77,0,0,0,110,5,0,22,61,0,0,8,156,10,3,2,2,9,1,43,31,4,10,33,36,84,13,6,0,0,0,22,88,0,0,0,131,11,1,26,61,0,0,1,156,54,36,32,2,0,0,2,9,8,93,150,22,1,0,0,0,0,0,28,78,0,0,0,107,12,2,30,44,0,0,1,156,44,14,38,15,0,0,0,0,1,20,63,19,2,0,0
3,12,0,0,0,23,44,27,8,147,0,0,0,4,7,10,88,23,0,0,0,3,59,62,40,4,10,1,1,35,131,9,0,22,2,0,9,84,8,1,1,147,13,0,2,14,2,4,54,63,1,0,0,1,30,69,41,0,0,0,0,85,147,22,0,21,6,28,51,44,0,0,1,147,36,2,7,9,0,0,14,133,5,0,0,0,11,32,26,0,0,0,0,91,106,16,0,21,11,24,9,4,2,3,11,147,102,1,2,2,0,0,5,130,64,0,0,0,3,3,5,2,0,0,0,60,40,4,1
3,0,0,0,3,46,9,5,0,68,1,0,5,74,11,1,11,170,1,0,0,1,1,8,86,14,0,0,0,1,30,50,25,0,0,28,46,43,0,0,0,111,15,6,46,69,0,0,3,170,22,1,1,1,0,4,38,41,0,0,0,1,17,47,24,4,11,124,33,3,0,1,7,132,17,24,32,12,0,1,12,170,42,0,0,0,0,0,32,71,8,0,0,0,9,13,16,7,4,7,0,4,2,5,42,61,41,3,4,16,4,4,5,170,170,0,0,0,0,0,1,89,52,0,0,0,2,1,2
3,0,2,25,15,25,111,10,0,88,0,1,5,29,90,6,28,150,1,0,0,0,1,1,120,36,1,1,1,2,0,1,56,34,24,54,20,15,18,11,20,111,6,3,27,50,65,31,20,150,25,2,1,1,2,5,36,41,15,12,3,3,0,0,6,144,3,0,0,1,10,21,54,54,3,0,0,3,76,150,71,150,28,14,1,1,8,54,103,17,28,85,14,2,3,1,0,110,6,0,0,0,0,0,43,79,32,1,0,0,1,21,28,13,32,13,1,1,12,22,26,0,9,29,14,14,52,5,0
3,10,1,0,1,1,26,16,7,7,0,0,9,36,108,30,13,34,1,0,1,5,40,115,87,3,5,1,0,0,104,131,11,15,4,2,33,11,0,0,7,42,23,14,132,60,5,1,6,136,39,6,8,4,7,20,63,26,0,0,0,2,61,118,21,8,4,2,70,59,0,0,0,94,11,6,112,68,0,0,16,136,43,2,2,0,0,1,38,42,35,9,7,4,13,5,7,2,1,0,18,86,13,7,3,58,2,1,15,51,16,27,136,111,12,2,0,0,0,13,136,11,13,11,16,26,13,9,28
3,0,0,3,27,136,72,0,0,43,64,5,2,43,61,1,4,136,73,41,10,2,2,14,72,17,2,11,13,6,18,117,38,7,4,8,15,62,121,23,15,68,1,0,0,101,136,3,10,136,23,3,1,5,7,1,31,34,12,26,23,1,1,2,3,6,0,6,35,53,42,12,35,34,1,2,11,136,136,10,9,136,52,10,3,11,23,12,28,16,17,56,54,5,5,0,1,6,3,50,82,6,0,1,12,5,2,12,20,33,27,44,33,28,5,34,27,7,11,38,49,3,2,71,31,12,24,2,3
3,6,20,46,28,12,6,5,2,148,25,3,0,3,6,16,108,148,1,2,3,1,0,0,66,1,2,7,17,21,0,0,0,26,16,14,10,3,9,3,2,148,47,3,1,0,1,1,42,145,14,9,24,2,0,0,23,0,0,9,60,11,0,0,0,18,1,0,0,1,46,24,6,148,148,3,0,0,4,8,14,56,148,45,30,1,0,0,1,0,4,22,133,6,0,0,0,1,0,0,2,5,31,9,1,24,73,1,0,8,8,8,5,24,148,55,8,0,0,0,1,0,19,63,117,4,0,0,0
3,68,39,1,2,16,10,0,2,164,44,1,0,0,0,0,60,50,2,0,0,3,20,22,67,0,0,1,2,79,164,9,2,69,34,1,2,71,36,2,2,164,76,0,0,0,1,1,9,122,7,0,1,2,1,1,11,2,2,0,2,122,49,1,1,38,4,3,8,56,51,26,31,164,10,0,0,0,3,10,104,105,7,6,2,1,0,0,11,0,2,5,11,92,10,0,0,45,37,18,6,2,3,7,14,164,16,0,0,0,0,2,59,45,1,3,10,4,0,0,9,0,0,2,23,35,3,0,0
3,13,0,0,1,48,33,1,10,139,0,0,0,2,2,1,139,123,0,0,0,0,0,2,139,4,0,0,2,2,5,7,13,24,0,4,6,31,115,9,11,139,7,0,0,3,13,5,93,127,5,1,2,3,1,1,70,1,0,1,47,25,2,1,2,31,9,18,11,26,34,30,19,139,36,1,0,8,14,33,49,114,42,32,16,2,0,0,6,0,0,13,135,64,0,0,0,104,5,0,0,0,4,30,37,65,14,2,0,0,4,51,85,22,16,40,25,12,15,2,12,0,0,19,120,63,12,0,0
3,60,25,1,2,32,14,1,3,141,79,0,0,0,0,0,7,131,37,16,25,16,0,0,10,6,5,9,125,136,2,0,1,45,5,0,0,37,49,5,5,141,16,0,0,1,5,4,59,68,16,35,17,21,39,12,31,1,2,12,26,141,54,4,2,27,1,0,0,52,52,2,4,141,47,0,0,1,7,2,15,77,26,2,2,12,57,11,7,0,0,0,2,141,84,7,1,7,1,0,1,21,66,7,2,141,65,2,0,1,16,8,7,54,66,51,8,3,2,0,0,0,0,26,39,78,18,1,0
3,0,2,55,62,15,60,18,0,9,4,21,19,37,106,13,4,129,34,0,0,12,23,8,19,129,35,3,1,1,0,0,12,37,21,89,96,6,0,0,1,106,20,24,10,13,18,48,42,129,23,0,0,7,19,112,112,129,58,33,7,1,2,3,31,76,5,2,20,18,0,1,29,129,16,0,0,0,0,10,46,112,32,1,0,0,0,41,76,19,20,17,6,4,13,6,27,61,0,0,1,6,2,2,59,129,3,0,0,0,0,0,101,81,12,5,10,0,0,1,60,5,8,32,73,3,1,2,8
3,6,0,3,21,5,8,98,53,81,81,9,4,5,5,39,131,32,82,5,4,12,6,43,122,1,7,2,8,44,23,24,9,14,32,3,3,29,12,37,20,40,131,25,15,105,40,9,6,131,131,10,3,7,7,4,11,30,7,1,2,9,18,51,9,31,118,8,2,9,3,0,1,42,15,3,2,46,76,30,43,131,38,9,0,2,11,17,120,47,24,22,30,6,2,8,13,105,92,1,0,1,2,0,2,72,12,0,0,0,4,16,51,75,29,34,6,9,12,6,52,2,47,70,58,20,2,0,0
3,5,1,1,32,40,8,3,0,127,71,1,9,13,0,0,8,124,127,50,81,58,0,0,2,6,12,24,96,127,9,9,8,20,2,1,55,56,0,0,1,127,26,4,17,14,2,3,63,40,53,66,127,49,4,4,20,1,13,92,127,14,0,0,0,24,10,1,40,77,0,0,0,127,99,32,40,12,0,0,6,10,15,28,127,77,5,3,4,2,0,10,31,13,4,22,38,12,8,1,50,54,0,0,1,67,63,13,14,4,0,0,4,3,8,11,26,10,2,2,33,6,0,0,0,1,1,8,90
3,4,0,0,15,50,5,3,4,10,1,0,0,10,87,38,15,70,31,0,0,1,58,16,4,46,35,0,0,0,0,0,0,24,12,4,22,43,0,0,3,127,18,2,1,5,60,39,64,28,12,1,1,61,135,29,14,79,32,0,0,7,15,0,2,35,7,5,30,22,0,2,22,135,30,3,3,7,10,18,82,22,9,4,7,116,135,41,20,50,20,1,0,25,80,3,4,16,1,2,3,1,2,42,104,135,32,0,0,1,6,38,106,69,22,0,0,8,135,116,43,6,6,0,0,29,135,12,1
3,3,20,49,90,26,2,3,1,94,116,44,37,3,0,2,6,26,51,123,34,0,11,12,13,6,2,56,37,2,1,3,42,27,14,18,133,74,1,0,1,133,65,24,29,5,1,3,28,60,30,51,2,1,30,31,37,10,13,4,2,18,9,13,63,46,6,7,79,85,5,2,22,133,87,80,13,6,11,6,39,27,133,133,12,4,15,8,6,29,133,39,16,10,2,1,7,21,4,5,6,35,10,7,43,30,13,36,5,3,23,10,49,26,38,33,6,4,36,31,14,64,90,16,8,0,1,4,9
3,3,7,51,15,6,29,19,2,8,86,102,6,1,10,38,10,14,130,95,1,1,0,24,20,60,100,24,1,1,1,3,23,26,5,3,15,10,54,49,12,73,17,7,8,5,26,130,103,24,23,5,1,4,13,130,90,53,27,2,1,2,5,74,130,40,9,4,35,33,12,14,21,130,26,4,16,12,5,21,128,64,4,1,23,32,32,52,30,101,53,0,10,15,16,15,28,14,4,0,1,5,10,52,86,58,16,6,1,1,4,24,130,9,3,21,11,9,48,14,22,23,26,6,2,3,46,13,1
3,53,95,12,0,0,1,10,31,5,94,121,88,7,1,4,3,54,121,121,51,1,0,0,1,23,50,121,54,0,1,0,4,24,15,27,19,7,2,15,26,24,19,28,121,60,2,4,3,121,66,29,36,4,5,6,28,20,12,42,10,0,19,22,36,1,13,78,40,20,2,2,1,61,11,21,121,84,3,2,17,121,84,89,14,5,7,4,30,22,121,105,3,1,8,8,13,4,16,36,15,19,3,2,1,24,6,8,12,45,9,7,49,26,18,45,6,5,28,13,39,40,76,31,3,2,16,15,12
3,17,14,6,45,47,18,6,5,118,67,6,17,10,2,1,2,20,19,9,83,100,12,1,0,9,10,4,9,25,12,17,21,19,3,1,9,101,40,5,12,118,23,2,7,29,13,3,20,22,15,9,52,118,34,1,2,40,64,8,7,14,7,3,6,5,0,2,21,67,18,20,26,95,18,1,2,14,15,92,91,13,8,2,5,94,118,62,10,11,31,4,0,15,63,28,2,3,3,22,16,3,1,93,118,1,1,55,70,8,13,118,118,0,0,47,110,46,93,74,7,0,1,36,30,16,66,43,0
3,13,79,30,1,2,6,13,13,52,116,34,1,0,3,49,59,16,40,116,41,0,0,103,79,0,1,116,116,3,10,83,11,21,28,6,2,33,43,2,0,116,95,27,4,12,5,2,12,15,24,116,74,76,8,1,4,39,8,83,49,3,0,5,26,17,4,8,10,46,36,9,20,116,8,1,9,34,12,11,83,36,9,3,61,116,6,1,5,109,16,5,12,7,0,0,20,72,9,10,8,4,6,3,29,54,1,0,4,71,20,12,85,18,4,1,15,116,25,6,24,50,11,5,10,9,9,6,41
5,1,26,42,1,0,0,0,0,66,125,11,0,0,0,0,0,143,120,2,5,1,0,0,0,44,13,4,129,46,0,0,0,0,19,34,2,0,0,0,0,70,109,27,0,0,0,0,2,143,113,8,33,8,0,0,4,38,13,7,143,78,0,0,6,0,2,4,1,1,8,9,2,119,10,8,0,1,2,6,40,143,22,7,56,24,0,0,46,40,4,4,100,54,0,0,39,0,0,0,0,0,4,13,3,105,0,0,0,0,1,7,50,138,11,4,26,18,2,2,36,40,0,1,15,16,1,2,74
5,9,66,0,0,0,0,0,0,69,107,3,0,1,0,0,4,182,10,0,0,1,1,0,35,44,1,0,2,40,55,1,8,4,11,0,1,2,1,0,1,149,93,0,0,0,0,0,2,182,39,0,1,1,0,0,21,47,1,0,9,20,10,0,4,2,0,0,0,2,3,1,1,182,9,0,0,0,0,0,12,182,7,0,3,3,0,0,39,32,2,3,21,16,0,0,3,1,0,0,0,1,7,1,0,163,8,0,0,0,1,1,7,182,28,1,5,2,0,0,11,15,7,5,32,12,0,0,0
5,0,1,3,26,1,0,0,0,75,2,3,2,0,0,0,12,195,9,2,5,1,0,0,39,75,19,16,55,8,0,0,2,1,3,4,11,2,0,0,0,132,15,5,0,0,0,0,10,195,22,4,16,3,0,0,20,49,33,22,87,17,0,0,0,1,0,2,5,5,0,0,2,158,4,3,1,0,0,1,23,195,22,4,19,7,0,0,23,32,24,10,67,27,0,0,0,4,1,0,2,3,0,0,2,152,0,0,0,1,0,0,16,195,7,1,17,14,0,0,19,22,20,8,44,28,0,0,0
5,0,0,16,163,4,0,0,0,35,9,31,163,6,0,0,1,163,24,10,17,0,0,0,16,83,36,21,0,1,0,0,4,0,0,29,163,0,0,0,0,90,6,17,62,1,0,0,3,163,30,5,1,0,0,0,8,50,35,53,5,0,0,0,0,1,1,10,39,0,1,0,0,104,4,5,2,0,0,0,20,163,22,7,1,0,0,0,26,36,25,34,7,0,0,1,9,3,0,1,2,2,1,0,3,91,0,0,0,0,0,0,67,163,2,1,0,0,0,2,90,20,2,2,1,0,0,9,63
5,5,2,4,31,109,1,0,0,130,7,0,11,48,0,0,3,124,2,1,1,0,2,1,5,0,0,3,7,12,9,1,0,11,3,7,52,104,0,0,1,130,23,7,14,45,0,0,17,105,24,94,42,0,0,0,3,1,2,130,78,3,0,0,0,9,6,2,36,123,2,1,1,130,130,39,18,30,0,0,3,25,40,130,104,18,14,2,3,14,13,126,60,7,4,1,6,3,2,0,29,130,3,1,1,73,47,5,8,27,0,0,6,39,32,20,27,30,17,3,4,16,7,3,10,18,7,1,6
5,6,8,2,37,31,1,0,0,139,37,1,2,0,0,0,11,124,9,0,0,1,16,38,72,2,0,0,0,4,85,88,10,3,3,0,19,25,3,6,6,139,59,0,0,0,0,3,17,139,61,0,0,0,1,9,42,31,1,2,15,5,67,48,24,2,0,0,2,4,3,21,12,115,4,0,0,0,0,7,92,139,11,2,18,1,0,0,114,31,2,21,139,6,2,2,9,17,13,0,0,0,0,7,10,133,1,0,0,0,0,5,113,139,6,1,46,22,2,0,81,3,1,2,86,27,6,14,20
5,4,16,19,37,90,65,2,1,58,1,0,7,146,128,3,13,149,24,4,1,3,4,1,37,47,20,16,40,9,1,1,7,49,113,14,8,62,51,3,2,69,24,3,4,149,149,3,8,149,42,2,0,18,15,3,15,50,33,12,14,2,1,0,2,26,41,6,9,28,61,15,3,26,38,9,7,96,107,43,14,149,17,4,1,9,38,51,58,40,16,18,52,6,0,0,3,2,2,6,17,16,20,37,20,4,25,7,1,6,39,41,5,9,25,17,3,2,10,20,9,8,10,18,23,7,2,21,28
5,1,3,8,3,14,11,25,45,1,6,10,13,20,28,17,7,9,39,17,4,13,25,4,1,9,61,37,4,2,3,2,1,0,0,0,18,34,10,23,20,13,27,27,132,133,6,2,1,92,90,33,27,28,19,4,13,21,29,11,5,17,11,10,11,2,0,0,30,95,30,14,9,62,6,3,133,133,4,0,4,133,21,3,15,57,22,4,43,62,30,4,4,87,39,4,15,0,0,1,133,129,6,7,5,69,9,1,133,128,1,0,6,133,50,1,4,16,7,2,23,44,9,1,1,32,43,26,28
5,2,8,126,78,3,0,0,0,2,3,38,126,60,0,1,2,63,11,12,55,19,1,15,53,88,21,24,41,4,3,5,23,0,3,37,49,18,12,21,18,43,8,23,79,73,20,8,7,126,10,1,11,11,18,42,114,15,5,8,21,34,94,37,22,4,0,1,40,48,18,35,50,78,3,1,79,126,18,7,15,126,34,11,14,11,5,2,24,15,9,12,59,50,34,8,2,2,0,2,100,94,8,12,6,48,1,0,62,51,1,2,121,83,12,6,4,0,0,24,126,2,3,6,17,3,12,68,19
5,2,2,55,104,11,2,3,3,8,2,57,121,33,12,5,2,102,8,2,40,18,7,13,83,26,11,17,19,19,47,15,24,1,0,3,24,27,26,50,13,25,3,1,58,122,31,24,14,122,34,5,15,30,6,5,42,28,12,6,24,66,51,17,8,7,2,6,88,49,10,27,14,53,1,1,122,122,4,4,76,122,8,1,5,6,0,12,122,10,5,3,6,7,32,77,40,3,2,8,113,70,5,1,2,122,2,3,55,33,4,2,90,90,19,22,2,0,0,1,73,3,19,50,6,2,3,5,8
5,2,0,0,1,12,11,47,21,5,1,1,8,135,33,7,7,135,16,3,3,69,6,1,79,42,2,2,7,21,9,6,39,1,2,21,60,35,10,21,5,20,1,1,103,135,16,2,3,135,24,11,21,50,4,0,31,33,19,46,37,11,1,0,7,33,34,67,35,10,9,5,9,25,8,3,25,135,135,9,8,132,63,17,13,45,35,1,12,49,20,26,21,0,0,3,54,40,71,22,2,1,7,9,7,11,33,29,54,112,46,4,7,87,9,1,15,53,23,4,71,40,2,1,0,0,4,47,135
5,0,0,6,131,131,3,0,0,92,61,3,14,68,8,3,20,60,58,6,6,18,48,49,25,1,2,5,4,27,67,42,8,1,0,1,74,66,23,15,17,41,83,2,7,83,89,14,9,131,131,15,6,19,9,3,20,22,6,3,4,12,13,60,72,8,1,0,4,22,24,38,46,31,7,0,4,131,87,14,20,131,48,1,2,34,9,0,27,62,18,30,15,0,0,2,27,32,14,3,8,12,3,6,15,12,8,2,37,131,30,3,4,131,93,2,8,40,12,2,1,32,35,22,23,2,0,0,0
5,7,1,1,31,22,14,31,22,5,2,0,14,145,40,38,26,145,49,2,8,78,7,0,68,53,17,4,5,9,8,40,72,59,10,5,20,11,2,13,24,31,5,3,144,145,15,12,10,145,14,4,29,58,2,1,71,68,20,54,12,0,0,3,36,55,27,7,33,36,4,3,7,30,1,3,78,145,61,6,7,145,50,8,7,24,26,7,20,27,24,49,29,6,0,0,0,23,5,1,3,58,62,58,35,2,0,0,7,77,71,23,6,73,18,7,1,5,20,26,36,10,12,33,11,2,3,18,15
